kampanya_id;banka_adi;banka_kodu;kaynak_url;cekim_tarihi;sema_surumu;kampanya_turu;kampanya_turu__yontem;kampanya_turu__guven;urun_turu;urun_turu__yontem;urun_turu__guven;hedef_kitle;hedef_kitle__yontem;hedef_kitle__guven;kar_payi_orani;kar_payi_orani__yontem;kar_payi_orani__guven;finansman_tutari_max;finansman_tutari_max__yontem;finansman_tutari_max__guven;vade_ay_max;vade_ay_max__yontem;vade_ay_max__guven;taksit_sayisi;taksit_sayisi__yontem;taksit_sayisi__guven;tahsis_ucreti;tahsis_ucreti__yontem;tahsis_ucreti__guven;masraf_bilgisi;masraf_bilgisi__yontem;masraf_bilgisi__guven;masrafsiz_mi;masrafsiz_mi__yontem;masrafsiz_mi__guven;odul_miktari;odul_miktari__yontem;odul_miktari__guven;indirim_orani;indirim_orani__yontem;indirim_orani__guven;alisveris_puani;alisveris_puani__yontem;alisveris_puani__guven;kampanya_avantaji;kampanya_avantaji__yontem;kampanya_avantaji__guven;kampanya_bitis;kampanya_bitis__yontem;kampanya_bitis__guven;kampanya_kosullari;kampanya_kosullari__yontem;kampanya_kosullari__guven
0205-a323f782dfd5;Kuveyt Türk Katılım Bankası A.Ş.;0205;https://www.kuveytturk.com.tr/kendim-icin/kartlar/kredi-karti/saglam-kart;2026-08-24T13:40:24.212511;1.2.0;kart;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;0.0;kural;0.8;20000.0;hibrit;0.938;5;kural;0.919;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;100.0;kural;0.826;Sağlam Kart ile sağlık ve eğitim harcamalarında vade farksız 5 taksit seçeneği, anlaşmalı iş yerlerinde 100 TL ve üzeri harcamalarda taksit imkanı, nakit avans özelliği, Altın Puan kazanımı ve yıllık üyelik ücreti ödenmemesi.;llm;0.7;;belirtilmemis;0.0;"Eğitim ve sağlık sektöründe vade farksız 5 taksit hakkı; anlaşmalı Kuveyt Türk POS'larında 100 TL ve üzeri harcamalar taksitlendirilebilir. Nakit avans kart limitinin %5'i kadar ve maksimum 20.000 TL ile sınırlıdır. Yıllık üyelik ücreti alınmamaktadır. NFC özelliği yalnızca yurt içi işlemlerde geçerlidir. Yasal düzenlemeler gereği bazı harcama kalemleri (akaryakıt, fatura, gıda vb.) taksitlendirilemez.";llm;0.7
0205-a6bdfaf28bbc;Kuveyt Türk Katılım Bankası A.Ş.;0205;https://www.kuveytturk.com.tr/isim-icin/finansman-urunleri/nakdi-finansman;2026-08-24T13:40:14.208900;1.2.0;finansman;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;Düzenli nakit avantajı, şubeye gitmeye gerek kalmadan online kullanım imkanı ve esnek geri ödeme avantajı sunulmaktadır.;llm;0.7;;belirtilmemis;0.0;İşletme, tedarikçi, online ve taksitli ticari finansman seçenekleri mevcuttur.;llm;0.7
0205-a80ea057e753;Kuveyt Türk Katılım Bankası A.Ş.;0205;https://www.kuveytturk.com.tr/isim-icin/finansman-urunleri/e-ticaret-finansmani-basvurusu;2026-08-24T13:42:46.703989;1.2.0;diger;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;"Sadece firmanız ile ilgili başvuruların değerlendirileceği belirtilmiş; bireysel ürün ve hizmet talepleri için Kuveyt Türk Mobil uygulaması üzerinden görüntülü görüşme ile hesap açma imkanı sunulmuştur.";llm;0.7;;belirtilmemis;0.0;Başvuruların sadece firmanız ile ilgili olması gerekmektedir. Bireysel talepler için mobil uygulama üzerinden işlem yapılmalıdır. İletişim ve veri işleme onayı gereklidir.;llm;0.7
0205-b0577ff9b618;Kuveyt Türk Katılım Bankası A.Ş.;0205;https://www.kuveytturk.com.tr/kampanyalar/kampanya-arsivi/mtv-odemelerinizde-vade-farksiz-3-taksit-firsati;2026-08-24T13:43:20.779142;1.2.0;kart;llm;0.8;;belirtilmemis;0.0;mevcut_musteri;llm;0.8;0.0;kural;0.8;;belirtilmemis;0.0;3;kural;0.919;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;2026-07-31;hibrit;0.973;200 TL ve üzeri MTV ödemelerine vade farksız 3 taksit imkanı. Sağlam Business Kart ve Miles&Smiles Kuveyt Türk Business Kredi Kartı müşterilerine özeldir. İnternet Şube, Mobil, Müşteri İletişim Merkezi, Şube ve Gelir İdaresi Başkanlığı sitesi üzerinden yapılan ödemelerde geçerlidir. E-devlet üzerinden yapılan ödemeler kapsam dışındadır. Bir müşteriye en fazla 10 işlem uygulanır. Otomatik katılımlıdır. 1.07.2026 - 31.07.2026 tarihleri arasında geçerlidir. Kampanya süresi dolmuştur.;llm;0.7
0205-bab7a57f3625;Kuveyt Türk Katılım Bankası A.Ş.;0205;https://www.kuveytturk.com.tr/kampanyalar/kampanya-arsivi/elektrikli-arac-sarjiniza-ozel-1000-tlye-varan-indiriim;2026-08-24T13:43:06.711200;1.2.0;alisveris_puani;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;1000.0;kural;0.85;10.0;kural;0.877;;belirtilmemis;0.0;;belirtilmemis;0.0;2026-07-31;hibrit;0.973;1-31 Temmuz 2026 tarihleri arasında elektrikli araç şarj istasyonlarında Kuveyt Türk bireysel kredi kartları ile harcama yapılması gerekmektedir. Miles & Smiles, Sağlam Kart ve Özel Bankacılık World Elite dahil tüm bireysel kredi kartları (ek ve sanal) geçerlidir. Kazanım müşteri bazlıdır. Kampanya diğer kampanyalarla birleştirilemez. Katılım 50.000 müşteri ile sınırlıdır. Kuveyt Türk koşulları değiştirme veya sonlandırma hakkını saklı tutar.;llm;0.7
0205-bc867a383ce2;Kuveyt Türk Katılım Bankası A.Ş.;0205;https://www.kuveytturk.com.tr/kampanyalar/kampanya-arsivi/daikinde-2000-tl-indirim-ve-vade-farksiz-8-aya-varan-taksit-firsati;2026-08-24T13:43:04.737839;1.2.0;diger;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;8;kural;0.919;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;2000.0;kural;0.85;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;2026-07-31;hibrit;0.973;30.000 TL ve üzeri taksitli Daikin alışverişlerinde 2.000 TL indirim ve 8 aya varan taksit imkanı. İndirim işlem sonrası 2 iş günü içinde yansıtılır. Her müşteri 1 kez yararlanabilir. Peşin işlemler ve 30.000 TL altı taksitli işlemler kapsam dışıdır. Mevzuat taksit sınırları geçerlidir. Tüm Kuveyt Türk Bireysel Kredi Kartları, ek ve sanal kartlar dahil edilmiştir. Daikin mağazaları veya online kanallar geçerlidir. Ödeme anında taksit seçimi yapılmalıdır. Banka koşulları değiştirme hakkını saklı tutar.;llm;0.7
0205-c468ba5dac32;Kuveyt Türk Katılım Bankası A.Ş.;0205;https://www.kuveytturk.com.tr/kendim-icin/finansmanlar/surdurulebilir-finansmanlar/surdurulebilir-arac-finansmani;2026-08-24T13:42:06.575181;1.2.0;tasit_finansmani;llm;0.8;;belirtilmemis;0.0;tum_musteriler;llm;0.8;;belirtilmemis;0.0;400000.0;kural;0.85;48;kural;0.916;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;Sıfır ve 2. el elektrikli/hibrit araçlar için özel finansman türü, 0-5 yaş araçlar için 48 aya varan vade, cazip kar oranları ve avantajlı vade seçenekleri.;llm;0.7;;belirtilmemis;0.0;18 yaşını dolduran Kuveyt müşterileri başvurabilir. 2. el araçlarda 10 yaşa kadar finansman desteği sağlanır. Finansman tutarı, araç yaşına ve kasko/satış değerine göre değişen oranlarda (%70, %50, %30, %20) belirlenir. 2.000.001 TL ve üzeri değerler için kullandırım yapılmaz.;llm;0.7
0205-c68c2f11d0b4;Kuveyt Türk Katılım Bankası A.Ş.;0205;https://www.kuveytturk.com.tr/kampanyalar/kampanya-arsivi?root=kendim-icin;2026-08-24T13:40:30.278456;1.2.0;alisveris_puani;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;0.0;kural;0.8;;belirtilmemis;0.0;8;kural;0.919;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;1000.0;kural;0.85;25.0;kural;0.877;200.0;hibrit;0.814;Akaryakıt harcamalarında 200 TL Altın Puan, Sağlam Kart ile güzellik harcamalarında 750 TL Altın Puan, Adore Mobilya'da 4.000 TL indirim, Daikin alışverişlerinde 2.000 TL indirim, elektrikli araç şarjında %10 indirim (1.000 TL), Civil web sitesinde %25 indirim ve vade farksız taksit imkanları.;llm;0.7;2026-07-31;hibrit;0.965;Belirli harcama tutarları ve tarih aralıkları (1-31 Temmuz) geçerlidir. İndirim ve puan kazanımları ilgili ürün kategorileri (akaryakıt, güzellik, mobilya, beyaz eşya, elektrikli araç şarjı, giyim) ile sınırlıdır.;llm;0.7
0205-c776f70f498b;Kuveyt Türk Katılım Bankası A.Ş.;0205;https://www.kuveytturk.com.tr/kendim-icin/finansmanlar/konut-finansmanlari/is-yeri-finansmani;2026-08-24T13:41:22.397205;1.2.0;konut_finansmani;llm;0.8;;belirtilmemis;0.0;mevcut_musteri;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;60;kural;0.918;;belirtilmemis;0.0;1.1;hibrit;0.88;;belirtilmemis;0.0;False;hibrit;0.99;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;Bankamızın belirlemiş olduğu fırsat ürünlerini satın alıp kullanmanız halinde taksit ödemelerinize indirim uygulanır.;llm;0.7;;belirtilmemis;0.0;Ticari nitelikli gayrimenkul (ofis, dükkan, mağaza, depo, atölye) satın alımı için uygundur. Dosya masrafı (tahsis ücreti) finansman tutarı üzerinden maksimum %1.10 olarak hesaplanır. Bireysel gerçek kişiler başvurabilir.;llm;0.7
0205-c8222f2d9a62;Kuveyt Türk Katılım Bankası A.Ş.;0205;https://www.kuveytturk.com.tr/kendim-icin/finansmanlar/ihtiyac-finansmanlari/egitim-finansmani;2026-08-24T13:41:48.547448;1.2.0;ihtiyac_finansmani;llm;0.8;;belirtilmemis;0.0;tum_musteriler;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;36;kural;0.916;;belirtilmemis;0.0;0.5;hibrit;0.909;;belirtilmemis;0.0;False;kural;0.91;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;"Eğitim süreci boyunca öğrencinin beslenme, konaklama gibi ihtiyaçları da bu destek aracılığıyla karşılanır; 3 ay ertelemeli kullanım imkanı.";llm;0.7;;belirtilmemis;0.0;50.000 TL üzeri desteklerde en fazla 24 ay taksit yapılabilir. Gelir belgesi olmayan öğrencilerin başvuruları velileri veya yasal vasileri aracılığıyla yapılabilir. Eğitim kurumu ile banka arasında yapılacak protokol kapsamında alternatif oranlar sunulabilir.;llm;0.7
0205-c8f5289e28b4;Kuveyt Türk Katılım Bankası A.Ş.;0205;https://www.kuveytturk.com.tr/isim-icin/finansman-urunleri/nakdi-finansman/tedarikci-finansmani;2026-08-24T13:42:38.713717;1.2.0;finansman;llm;0.8;;belirtilmemis;0.0;segment;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;Erken tahsilat imkanı, ödemelerde esneklik ve peşin alış-vadeli satış usulüyle kesintisiz tedarik.;llm;0.7;;belirtilmemis;0.0;Kurumsal firmalar, alıcı statüsünde yararlanabilir. Tedarikçi statüsünde ise Kuveyt Türk'ün anlaşmalı olduğu kurumsal, ticari firmalar ve KOBİ'ler başvuru yapabilir. Teyitli finansman için hem alıcı hem tedarikçi bankanın müşterisi olmalıdır. Teyitsiz finansman için yalnızca tedarikçinin müşteri olması yeterlidir.;llm;0.7
0205-c972defcb37a;Kuveyt Türk Katılım Bankası A.Ş.;0205;https://www.kuveytturk.com.tr/kendim-icin/sigorta-ve-emeklilik/sigorta-ve-emeklilik-emeklilik/bireysel-emeklilik-sistemi;2026-08-24T13:40:52.281451;1.2.0;yatirim_urunu;llm;0.8;;belirtilmemis;0.0;tum_musteriler;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;Devlet katkısı (%20), giriş aidatı talep edilmeyen planlar (Pratik, Rahat, Hesaplı, Değerli, Özel, Güzel), düşük yönetim gider kesintisi seçenekleri ve faizsiz yatırım fonu seçenekleri.;llm;0.7;;belirtilmemis;0.0;Devlet katkısı için en az 3 yıl sistemde kalma şartı vardır. Katkı payı üst limiti aylık brüt asgari ücretin %20'sidir. Planlara göre aylık minimum katkı payı tutarları değişmektedir (960 TL - 15.670 TL arası). Bazı planlarda sözleşmenin 5. yılı dolmadan çıkışta ertelenmiş giriş aidatı alınır.;llm;0.7
0205-cae8a3f520e5;Kuveyt Türk Katılım Bankası A.Ş.;0205;https://www.kuveytturk.com.tr/isim-icin/finansman-urunleri/leasing;2026-08-24T13:40:20.203011;1.2.0;finansman;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;Uzun vade ve uygun kar oranları, KDV avantajı, yatırım teşvik belgesi ile fon destekleri avantajları.;llm;0.7;;belirtilmemis;0.0;;belirtilmemis;0.0
0205-cbba87220c4c;Kuveyt Türk Katılım Bankası A.Ş.;0205;https://www.kuveytturk.com.tr/kendim-icin/finansmanlar/konut-finansmanlari/2b-finansmani;2026-08-24T13:41:18.364974;1.2.0;konut_finansmani;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;60;kural;0.918;;belirtilmemis;0.0;1.1;hibrit;0.88;;belirtilmemis;0.0;False;hibrit;0.99;;belirtilmemis;0.0;60.0;hibrit;0.855;;belirtilmemis;0.0;400 metrekareye kadar araziler için rayiç bedel üzerinden %60 peşin alım indiriminden yararlanılabilir. 400 metrekare üstü için peşin alım indirimi ise %44'tür.;llm;0.7;;belirtilmemis;0.0;Hak sahibi olduğunuz orman statüsünü yitirmiş araziyi satın almak için 6292 sayılı Kanun kapsamında başvurulabilir. Arazi değerinin %100'üne kadar finansman kullanılabilir. 60 aya varan vade seçenekleri mevcuttur. Ticari nitelikli finansmanlarda finansman tutarı üzerinden maksimum %1.10 tahsis ücreti alınır.;llm;0.7
0205-cdd448a635eb;Kuveyt Türk Katılım Bankası A.Ş.;0205;https://www.kuveytturk.com.tr/isim-icin/finansmanlar;2026-08-24T13:43:38.847338;1.2.0;diger;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;Gayri Nakdi, Nakdi ve Tarım/Hayvancılık finansmanlarında hızlı ve kolay hizmet sunumu.;llm;0.7;;belirtilmemis;0.0;Şirketler, çiftçiler ve işletmeler için genel finansman desteği.;llm;0.7
0205-d1cb667dbffe;Kuveyt Türk Katılım Bankası A.Ş.;0205;https://www.kuveytturk.com.tr/kendim-icin/finansmanlar/surdurulebilir-finansmanlar/yesil-konut-finansmani;2026-08-24T13:42:04.595336;1.2.0;konut_finansmani;llm;0.8;;belirtilmemis;0.0;tum_musteriler;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;120;kural;0.917;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;"Yeşil Konut Finansmanı ile çevre dostu ve enerji verimli konutlarda oturmak isteyen kişilere özel finansman türü; A ve B enerji sınıfı veya yeşil varlık belgesine sahip konutlar için geçerlidir.";llm;0.7;;belirtilmemis;0.0;18 yaşından büyük ve Türkiye'de yerleşik Kuveyt Türk müşterileri başvurabilir. Mülkiyetteki konut sayısına göre tutar değişir (1 konut varsa finansman tutarı %75 azalır). Sıfır ve 2. el konutlar için geçerlidir. 120 aya kadar vade seçeneği sunulur. Anlaşmalı firmaların projelerinden de yararlanılabilir.;llm;0.7
0205-d30fbe132516;Kuveyt Türk Katılım Bankası A.Ş.;0205;https://www.kuveytturk.com.tr/kendim-icin/finansmanlar/ihtiyac-finansmanlari/tekne-tuketici-finansmani;2026-08-24T13:41:52.522861;1.2.0;ihtiyac_finansmani;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;4.82;hibrit;0.83;;belirtilmemis;0.0;36;kural;0.918;;belirtilmemis;0.0;0.5;hibrit;0.909;;belirtilmemis;0.0;False;kural;0.91;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;Tekne Tüketici Finansmanı ile uygun kâr payı oranları ve vade seçenekleri sunulmaktadır.;llm;0.7;;belirtilmemis;0.0;Başvuru için Kuveyt Türklü olmak, nüfus cüzdanı/kimlik kartı/ehliyet/pasaport fotokopisi ve gelir belgesi (maaş bordrosu, kira sözleşmesi vb.) ibraz edilmesi gerekmektedir. Finansman 36 aya kadar vade ile kullandırılır. Tahsis ücreti finansman tutarının %0,5'idir.;llm;0.7
0205-d39ad4947b62;Kuveyt Türk Katılım Bankası A.Ş.;0205;https://www.kuveytturk.com.tr/kampanyalar/kampanya-arsivi/kuveyt-turk-ve-tesk-esnafin-yaninda;2026-08-24T13:43:24.812151;1.2.0;kart;llm;0.8;;belirtilmemis;0.0;segment;llm;0.8;3.49;hibrit;1.0;;belirtilmemis;0.0;60;kural;0.918;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;"Kuveyt Türk Ticari Kartlarına Özel Avantajlar; ESBİS kaydı olan şahıs firmalarına özel aylık %3,49 oranla 9 taksite kadar vadelendirme imkanı; POS komisyon oranlarında %0,99'dan başlayan avantajlar; Nakit Kart ile belirli harcamalara iade; Döviz ve altın alım/satımında kur avantajı; 60 aya kadar vadeli araç finansmanı; İşyeri sigortasında uygun fiyat avantajı.";llm;0.7;2026-07-31;hibrit;0.967;Kampanyadan yalnızca Kuveyt Türk müşterisi olan şahıs firmaları ve ESBİS kaydı olan esnaf müşteriler yararlanabilir. Şubeler üzerinden açılan hesaplar dahil değildir. Kredi kartı oran avantajı ESBİS kaydı olan üyelere özeldir. Yapı Kredi, Akbank ve PTT ATM'lerinden ücretsiz para çekme/yatırma hakları geçerlidir.;llm;0.7
0205-d45eb5542ad5;Kuveyt Türk Katılım Bankası A.Ş.;0205;https://www.kuveytturk.com.tr/isim-icin/finansman-urunleri/nakdi-finansman/taksitli-ticari-finansman;2026-08-24T13:42:42.678629;1.2.0;finansman;llm;0.8;;belirtilmemis;0.0;mevcut_musteri;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;Esnek ödeme planları, ödemeyi belirleme özgürlüğü, TL/Dolar/Euro seçenekleri ve ödeme planını nakit akışına göre düzenleme imkanı.;llm;0.7;;belirtilmemis;0.0;Sadece Kuveyt Türk müşterileri yararlanabilir. Başvurular Online Finansman kanalı veya şubeler üzerinden yapılabilir. İşletme yatırım planları doğrultusunda arsa, araç, iş yeri, makine teçhizat ve ekipman alımları için kullanılabilir.;llm;0.7
0205-d59267f2a03d;Kuveyt Türk Katılım Bankası A.Ş.;0205;https://www.kuveytturk.com.tr/kampanyalar/isim-icin;2026-08-24T13:39:54.171369;1.2.0;kart;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;3;kural;0.919;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;2000.0;kural;0.85;15.0;kural;0.872;4000.0;hibrit;0.797;"Tüm Tüzel Kartlar için akaryakıt harcamalarında %2.99 vade farkı oranı; E-İhracat gönderilerinde Mil kazanma; Sağlam Tohum Kart ile QR ödemelerde %5 indirim (2.000 TL'ye varan); Sağlam Business Kart ile QR ödemelerde %5 Altın Puan (4.000 TL'ye varan) ve akaryakıt harcamalarında Altın Puan (600 TL'ye varan); E-İhracatçılara ShipEntegra üzerinden vade farksız 3 taksit; E-Ticaret ve Tekno Girişimcilere Marqby'da %15'e varan indirim; Miles&Smiles Business Kart ile QR ödemelerde %5 ekstra Mil (4.000 Mil'e varan) ve akaryakıt harcamalarında %5 ekstra Mil (2.000 Mil'e varan).";llm;0.7;;belirtilmemis;0.0;Kampanyalar yıl sonuna kadar veya yıl boyunca geçerlidir. İndirim ve puan kazanımları için belirli aylık harcama tutarları (1.000 TL, 2.000 TL, 5.000 TL) ve QR ödeme şartları bulunmaktadır. Ticari kart sahiplerine özel fırsatlar mevcuttur.;llm;0.7
0205-d7c603458fb1;Kuveyt Türk Katılım Bankası A.Ş.;0205;https://www.kuveytturk.com.tr/kendim-icin/finansmanlar/ihtiyac-finansmanlari/seyahat-finansmani;2026-08-24T13:41:50.566968;1.2.0;ihtiyac_finansmani;llm;0.8;;belirtilmemis;0.0;tum_musteriler;llm;0.8;4.82;hibrit;0.83;;belirtilmemis;0.0;36;kural;0.918;;belirtilmemis;0.0;0.5;hibrit;0.909;;belirtilmemis;0.0;False;hibrit;0.99;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;uygun kâr payı oranları;llm;0.7;;belirtilmemis;0.0;18 yaşını tamamlamış olmak, gelir belgesi ve proforma fatura ibrazı gereklidir. Fon kullanımı Türk Lirası (bireysel) veya TL/Dolar/Euro (işletme) ile sınırlıdır. 3 ay ertelemeli kullanım durumunda ertelenen kârlar ilk taksite eklenir.;llm;0.7
0205-e19c31eaa802;Kuveyt Türk Katılım Bankası A.Ş.;0205;https://www.kuveytturk.com.tr/kampanyalar/kendim-icin/kart-kampanyalari/okula-donuste-300-tlye-varan-altin-puan;2026-08-24T13:40:34.233873;1.2.0;alisveris_puani;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;100.0;hibrit;0.802;2.000 TL ve üzeri giyim, eğitim ve kırtasiye alışverişlerinde 100 TL Altın Puan kazandırma (Toplamda maksimum 300 TL);llm;0.7;2026-10-31;kural;0.886;Kampanyaya katılım yapılması gerekmektedir. Kuveyt Türk Bireysel Sağlam Nakit Kartları ve bağlı sanal kartlarla, 31 Ekim 2026 tarihine kadar tek seferde 2.000 TL ve üzeri harcamalarda geçerlidir. Müşteri başına toplam 300 TL ile sınırlıdır. Ardışık işlemlerden ikinci harcama dahil değildir. Katılım 100.000 müşteri ile sınırlıdır. Altın Puanlar ay sonunda altına dönüştürülerek hesaba aktarılır. Diğer kampanyalarla birleştirilemez. Belirtilen kategoriler dışındaki harcamalar dahil değildir.;llm;0.7
0205-e51d601b12dd;Kuveyt Türk Katılım Bankası A.Ş.;0205;https://www.kuveytturk.com.tr/kampanyalar/kampanya-arsivi/akaryakitta-200-tlye-varan-altin-puan-firsati;2026-08-24T13:42:56.699896;1.2.0;alisveris_puani;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;2000.0;kural;0.809;;belirtilmemis;0.0;2026-07-31;hibrit;0.973;31 Temmuz 2026 tarihleri arasında tek seferde 2.000 TL ve üzeri akaryakıt harcaması yapılması ve 5172, 5541, 5542, 5983 MCC kodlu üye işyerlerinde işlem yapılması gerekmektedir. Kampanyaya katılım 75.000 müşteri ile sınırlıdır. Kampanya diğer kampanyalarla birleştirilemez. Altın Puanlar ekstre kesim tarihinde altına dönüştürülerek aktarılır. Sağlam Kart, Sağlam Kart Kampüs, Sağlam Kart Genç ve Özel Bankacılık World Elite kartlar dahildir. Her uygun harcamaya 100 TL, maksimum 200 TL Altın Puan kazanılır.;llm;0.7
0205-e9224f8e4bbc;Kuveyt Türk Katılım Bankası A.Ş.;0205;https://www.kuveytturk.com.tr/kendim-icin/finansmanlar/alisveris-finansmanlari/hepsiburada-alisveris-finansmani;2026-08-24T13:41:36.441710;1.2.0;diger;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;20000.0;kural;0.605;36;kural;0.918;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;"Giyimden mobilyaya, küçük ev aletlerinden beyaz eşyaya kadar pek çok kategoride uygun kar oranı ve 36 aya varan taksit imkanı; sigorta ve tahsis ücreti yansıtılmaması.";llm;0.7;;belirtilmemis;0.0;"Hepsiburada uygulaması üzerinden sepet oluşturulup ödeme seçeneğinde Alışveriş Kredisi seçilmelidir. Cep telefonu alışverişleri 20.000 TL'ye kadar 12 taksit, üzeri 3 taksit; tabletler 6 ay; bilgisayarlar 12 ay vadelendirilir. Tahsis süreçleri olumlu olan müşteriler yararlanabilir.";llm;0.7
